species,latitude,longitude,country,year,dataset,basisOfRecord
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Sudan,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",9.66,76.44,India,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",12.5,75.0,India,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",12.5,75.0,India,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",12.5,75.0,India,2017,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",15.3366,74.244225,India,2016,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",15.336525,74.244133,India,2016,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",15.289594,73.910981,India,2016,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",14.185064,74.485108,India,2016,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Myanmar,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Myanmar,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Myanmar,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Myanmar,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Myanmar,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Myanmar,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",28.02,73.31,India,2016,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Myanmar,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Myanmar,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Myanmar,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Myanmar,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Myanmar,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Myanmar,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Myanmar,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Myanmar,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Myanmar,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Myanmar,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Myanmar,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Myanmar,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Myanmar,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Myanmar,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Myanmar,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Myanmar,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",28.02,73.31,India,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",28.02,73.31,India,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",28.02,73.31,India,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",28.02,73.31,India,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",28.02,73.31,India,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",28.02,73.31,India,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",28.02,73.31,India,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",28.02,73.31,India,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",28.02,73.31,India,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",28.02,73.31,India,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",28.02,73.31,India,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",28.02,73.31,India,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",28.02,73.31,India,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",23.02,78.31,India,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",10.85,76.27,India,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",10.85,76.27,India,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",10.85,76.27,India,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",10.85,76.27,India,2016,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",15.337839,76.485681,India,2015,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",15.522,73.767083,India,2015,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Kenya,2015,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Kenya,2015,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Kenya,2015,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",33.24,104.25,China,2015,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",19.904725,73.471938,India,2015,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Pakistan,2015,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Pakistan,2015,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Pakistan,2015,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Pakistan,2015,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",-0.162586,35.068328,Kenya,2014,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",-0.392752,35.012824,Kenya,2014,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",-0.076801,34.775425,Kenya,2014,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",-0.076801,34.775425,Kenya,2014,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",-0.076801,34.775425,Kenya,2014,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",-0.076801,34.775425,Kenya,2014,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",-0.076801,34.775425,Kenya,2014,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Kenya,2014,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Kenya,2014,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Kenya,2014,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Egypt,2014,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Egypt,2014,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",-17.655786,-57.432597,Brazil,2014,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",-0.076801,34.775425,Kenya,2014,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",-0.076801,34.775425,Kenya,2014,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",-0.076801,34.775425,Kenya,2014,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",-0.076801,34.775425,Kenya,2014,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",-0.076801,34.775425,Kenya,2014,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",-0.076801,34.775425,Kenya,2014,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",27.16156,77.52217,India,2014,iNaturalist research-grade observations,HUMAN_OBSERVATION
